"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 15 12:01:33 MSK 2019","Thu Aug 15 12:01:33 MSK 2019","156","","","","","","Существующие : Справочник.Номенклатура.Форма.ФормаГруппы","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:11:37 MSK 2019","Thu Aug 15 12:11:37 MSK 2019","4","","","","","","РегистрСведений.ЕГАИС_ШтрихкодыУпаковок: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:50 MSK 2019","Thu Aug 15 12:03:51 MSK 2019","91","","","","","","Обработка.ОбработкаОбслуживанияТСДАТОЛ.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:27 MSK 2019","Thu Aug 15 12:00:27 MSK 2019","188","","","","","","Списки : Справочник.КатегорииТоваров.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:08:08 MSK 2019","Thu Aug 15 12:08:08 MSK 2019","4","","","","","","РегистрСведений.УдалитьАдресныйКлассификатор: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:00 MSK 2019","Thu Aug 15 12:01:01 MSK 2019","197","","","","","","Списки : Справочник.НастройкиПломбировкиДокументов.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:02:19 MSK 2019","Thu Aug 15 12:02:20 MSK 2019","1351","","","","","","Новые : Документ.ВводНачальныхОстатков.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуНовогоДокумента"
"passed","Thu Aug 15 12:02:09 MSK 2019","Thu Aug 15 12:02:09 MSK 2019","125","","","","","","Существующие : Справочник.ФорматыШтрихКодов.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:03:08 MSK 2019","Thu Aug 15 12:03:09 MSK 2019","312","","","","","","Списки : Документ.ПланПроизводства.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:08:23 MSK 2019","Thu Aug 15 12:08:23 MSK 2019","4","","","","","","Документ.ДатаМобайл_УпаковочныйЛист: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:08:18 MSK 2019","Thu Aug 15 12:08:18 MSK 2019","4","","","","","","РегистрСведений.ДатыЗапретаИзменения: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"broken","Thu Aug 15 12:06:23 MSK 2019","Thu Aug 15 12:06:23 MSK 2019","11","","","","","","РегистрСведений.ФайлыВРабочемКаталоге: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:25 MSK 2019","Thu Aug 15 12:00:25 MSK 2019","125","","","","","","Существующие : Справочник.Карты.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:00:47 MSK 2019","Thu Aug 15 12:00:47 MSK 2019","141","","","","","","Существующие : Справочник.Меркурий_Регионы.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"broken","Thu Aug 15 12:09:08 MSK 2019","Thu Aug 15 12:09:08 MSK 2019","10","","","","","","Константа.ПараметрыРезервногоКопирования: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:12 MSK 2019","Thu Aug 15 12:00:13 MSK 2019","281","","","","","","Новые : Справочник.ГруппыМагазинов.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:09:50 MSK 2019","Thu Aug 15 12:09:50 MSK 2019","4","","","","","","Константа.МаксимальныйРазмерФайлаОбластиДанных: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:09:16 MSK 2019","Thu Aug 15 12:09:16 MSK 2019","4","","","","","","Справочник.ФорматыШтрихКодов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:43 MSK 2019","Thu Aug 15 12:03:43 MSK 2019","193","","","","","","Обработка.ГенерацияКарт.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:01:40 MSK 2019","Thu Aug 15 12:01:40 MSK 2019","187","","","","","","Списки : Справочник.ПапкиФайлов.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:05:08 MSK 2019","Thu Aug 15 12:05:08 MSK 2019","3","","","","","","РегистрНакопления.ВскрытиеАлкогольнойТары: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:04:17 MSK 2019","Thu Aug 15 12:04:17 MSK 2019","469","","","","","","Отчет.ДоходыИРасходы.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:14 MSK 2019","Thu Aug 15 12:00:14 MSK 2019","219","","","","","","Списки : Справочник.ГруппыПользователей.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:02:23 MSK 2019","Thu Aug 15 12:02:24 MSK 2019","316","","","","","","Существующие : Документ.ВозвратТоваровОтПокупателя.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаДокумента"
"passed","Thu Aug 15 12:05:25 MSK 2019","Thu Aug 15 12:05:25 MSK 2019","4","","","","","","Константа.ХранитьФайлыВТомахНаДиске: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:47 MSK 2019","Thu Aug 15 12:03:47 MSK 2019","346","","","","","","Обработка.МастерСозданияПодарочныхСертификатов.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:07:06 MSK 2019","Thu Aug 15 12:07:06 MSK 2019","3","","","","","","Константа.ПроверятьЭлектронныеПодписиНаСервере: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:57 MSK 2019","Thu Aug 15 12:01:58 MSK 2019","609","","","","","","Новые : Справочник.СоглашенияОбИспользованииЭД.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:07:35 MSK 2019","Thu Aug 15 12:07:35 MSK 2019","3","","","","","","Константа.УдалитьЗапретРедактированияДокументов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:09:17 MSK 2019","Thu Aug 15 12:09:17 MSK 2019","4","","","","","","РегистрНакопления.ВзаиморасчетыССотрудниками: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
